"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1912456596447261120","Wed Apr 16 10:46:41 +0000 2025","0","@StandardKenya hehe mnasafisha rada by hosting them? ndio maan hamuwezi lipa staff.","1912457614929137871","","StandardKenya","in","","0","0","0","https://x.com/254ksh/status/1912457614929137871","1582673026402996224","254ksh"
"1912455955008147502","Wed Apr 16 10:44:42 +0000 2025","0","@elijah_ouko Gor mahia wamepata Daniel Levy wao?","1912457116255711329","","elijah_ouko","in","","0","0","0","https://x.com/254ksh/status/1912457116255711329","1582673026402996224","254ksh"
"1912405568993603875","Wed Apr 16 10:23:31 +0000 2025","0","@HeemMufc hata huwezi jua mko 14th kwa meza kama prime Alan Pardew.","1912451785186238763","","HeemMufc","in","","0","0","0","https://x.com/254ksh/status/1912451785186238763","1582673026402996224","254ksh"
"1912432705888809415","Wed Apr 16 09:07:43 +0000 2025","4","cw tw / KSH Kim Soohyun NURSE HE'S OUT AGAINNN","1912432705888809415","","","in","","0","0","0","https://x.com/moiasele/status/1912432705888809415","729110772215853056","moiasele"
"1912407314524508555","Wed Apr 16 08:06:05 +0000 2025","9","@carltonkitheka1 hehe matusi ndio salamu 'ati bado unapona? nilifikiria ulienda kwa baba' ","1912417197713928288","","carltonkitheka1","tl","","0","0","0","https://x.com/254ksh/status/1912417197713928288","1582673026402996224","254ksh"
"1912371125155151968","Wed Apr 16 05:44:24 +0000 2025","1","@MozzartSportKe si wanunue Camp Toyoyo?","1912381540027220007","","MozzartSportKe","in","","0","1","0","https://x.com/254ksh/status/1912381540027220007","1582673026402996224","254ksh"
"1912344657641582599","Wed Apr 16 03:17:50 +0000 2025","0","Lol ksh fans bullied gd sbb dlm good day mmg dorg cut habis ksh tu. Episode awal and episode latest yg tau kata kim soo hyun pedophile tu sumpah uncomfortable gila tgk good day. But now can watch with ease laaa.","1912344657641582599","","","in","","0","0","0","https://x.com/9397MEMOIR/status/1912344657641582599","403421060","9397MEMOIR"
"1912087458117984292","Tue Apr 15 13:18:26 +0000 2025","0","@faysiren HAHHA ANJIR dulu gue ulangan PKN di ksh soal 5 tpi panjang jawaban nya gue rela hafalin jawaban dri kisi² yg guru gue kasih. Pas hri h nya tuh guru malah ngasih jawaban ke anak murid kesayangan nya meanwhile jawaban gue ada yg belio salahin bilang lah gue dan mau tau jwbn nya","1912133416243675236","","faysiren","in","","0","2","0","https://x.com/Naramiisun/status/1912133416243675236","1885285043062661123","Naramiisun"
"1912113477226766775","Tue Apr 15 12:19:01 +0000 2025","0","@StandardKenya yeye alifanya yake lini enye iko na flair na creativity?","1912118460269670736","","StandardKenya","in","","0","0","0","https://x.com/254ksh/status/1912118460269670736","1582673026402996224","254ksh"
"1912041625020162466","Tue Apr 15 11:23:17 +0000 2025","0","@EricNjiiru Hatewatchers kesho tunawangoja Garcia https://t.co/YWIzjES7aG","1912104438405161004","https://pbs.twimg.com/ext_tw_video_thumb/1255257072679223296/pu/img/iK_vOBUjP_i7wN_x.jpg","EricNjiiru","in","","0","0","0","https://x.com/254ksh/status/1912104438405161004","1582673026402996224","254ksh"
"1912071744380084401","Tue Apr 15 10:35:57 +0000 2025","1","@KeKirwa Hio town imekua system ya majambazi","1912092525378011551","","KeKirwa","in","","0","1","0","https://x.com/254ksh/status/1912092525378011551","1582673026402996224","254ksh"
"1912047338882805966","Tue Apr 15 07:36:24 +0000 2025","0","Nani anapanga kumalisa Bwana D.O?","1912047338882805966","","","tl","","0","0","0","https://x.com/254ksh/status/1912047338882805966","1582673026402996224","254ksh"
"1912024112102252657","Tue Apr 15 06:50:22 +0000 2025","1","@MihrThakar Kiprop ","1912035756421284340","","MihrThakar","in","","0","0","0","https://x.com/254ksh/status/1912035756421284340","1582673026402996224","254ksh"
"1912016241968939296","Tue Apr 15 05:36:17 +0000 2025","2","@EricNjiiru mko wapi nyinyi kwanza?","1912017111838302259","","EricNjiiru","in","","0","1","0","https://x.com/254ksh/status/1912017111838302259","1582673026402996224","254ksh"
"1911930002645336248","Tue Apr 15 03:25:16 +0000 2025","0","@cry4gi @starfess Pilih ksh nya gimn ya zayyan dita ama kim didkung lo ini dia emg kurang mateng ya untuk debut trus manajemen agensinya juga kacau","1911984141543071966","","cry4gi","in","","0","0","0","https://x.com/KuchikiRizka/status/1911984141543071966","1208205079100051457","KuchikiRizka"
"1911961507044499749","Tue Apr 15 01:55:20 +0000 2025","1","Narasinya makin kemana-mana. Makin yakin kalau LJ ini emang pronya si KSH ","1911961507044499749","","","in","","1","1","1","https://x.com/llhanbin/status/1911961507044499749","1169054576","llhanbin"
"1911734748629909717","Mon Apr 14 22:23:11 +0000 2025","2","@haiiika_ @RossaGhea Ada noh fans kim cangcut emakemak denial penyembah pedofil ngebelain KSH kek bela negara sampe kirim bucket bunga bawabawa nama indonesia","1911908117304250679","","Xenzhen_","in","","0","0","0","https://x.com/madisonobdam/status/1911908117304250679","1018258871578603525","madisonobdam"
"1911806183662575654","Mon Apr 14 15:55:08 +0000 2025","0","@epiphanyjeen Ini kita di ksh rock lagi se","1911810460648964160","","epiphanyjeen","in","","0","0","0","https://x.com/WinaKar16554009/status/1911810460648964160","1505514644546662409","WinaKar16554009"
"1911760747736318094","Mon Apr 14 12:37:35 +0000 2025","162"," [ 140425 Spain ] Kim Sohyun vacation with Jiwoo Sagrada Familia Barcelona Spain #KimSoHyun #KimSohyun #KIMSOHYUN #김소현 https://t.co/NS0hjMs3Tw","1911760747736318094","https://pbs.twimg.com/media/GofwRGhXUAAulK1.jpg","","in","","1","1","31","https://x.com/KSH_daily/status/1911760747736318094","1031422492995248128","KSH_daily"
"1911720234848838101","Mon Apr 14 10:12:29 +0000 2025","0","@PoliceFCKE Mkienda huko Ulinzi nyinyi ni raia tu kama sisi https://t.co/DUaFeYCVkr","1911724229277470966","https://pbs.twimg.com/tweet_video_thumb/GofPDTRWIAA6emQ.jpg","PoliceFCKE","in","","0","0","0","https://x.com/254ksh/status/1911724229277470966","1582673026402996224","254ksh"
"1911721684425671113","Mon Apr 14 10:06:22 +0000 2025","1","@KimaruChrispus mwingine aliniambia hajawai skia Breaking bad i cried inside.","1911722693491065223","","KimaruChrispus","in","","0","1","1","https://x.com/254ksh/status/1911722693491065223","1582673026402996224","254ksh"
"1911691986404323705","Mon Apr 14 08:20:43 +0000 2025","0","@ntvkenya Kwanza mliibia logo ya @AFCLeopards mkaweka kwa village party yenu useless.","1911696105802264708","","ntvkenya","in","","0","0","0","https://x.com/254ksh/status/1911696105802264708","1582673026402996224","254ksh"
"1911689530542862470","Mon Apr 14 07:54:36 +0000 2025","1","KIM SEON HO ","1911689530542862470","","","in","","0","0","0","https://x.com/ellynviads/status/1911689530542862470","981844975","ellynviads"
"1911680375610355820","Mon Apr 14 07:52:30 +0000 2025","0","@IanECox bookaap can be lamu what about nakuru","1911689005218877457","","IanECox","in","","0","1","0","https://x.com/254ksh/status/1911689005218877457","1582673026402996224","254ksh"
"1911659483354284226","Mon Apr 14 05:55:12 +0000 2025","0","Kenha Sakaja apan tambua hii","1911659483354284226","","","in","","0","1","0","https://x.com/254ksh/status/1911659483354284226","1582673026402996224","254ksh"
"1911329054780805340","Mon Apr 14 02:18:44 +0000 2025","1","@ShawnOscar @LarryMadowo tema hio mate mbaya","1911605007822029294","","ShawnOscar","in","","0","0","0","https://x.com/254ksh/status/1911605007822029294","1582673026402996224","254ksh"
"1911261881614155867","Sun Apr 13 10:44:44 +0000 2025","0","@qiqi_jy_dk @anaesthesiasahi btw yg ngomong ksh punya selir itu suaminya si bibi palsu yg speak up bibi palsu tuh dukun yg nyuruh saeron ganti nama jd kim aim suaminya pemilik diskotik di apgujeong.mereka jg meres saeron sampe 40jt won ig mereka udah private + hapus foto semua :) https://t.co/X7HpagGef3","1911369960200216882","https://pbs.twimg.com/media/GoaM2A0XkAA-g-1.jpg","qiqi_jy_dk","in","","0","1","0","https://x.com/cryptoramen/status/1911369960200216882","2574517993","cryptoramen"
"1911347558234087572","Sun Apr 13 09:15:43 +0000 2025","0","Kalo pernah pacaran sama uyon ya gapapa beruntung bgt dia pernah pacaran sama uyon si cowo seksii komedi itu TAPI JANGAN KASIH KENDOR KIM SOO HYUN TETAP KRIMINAL PEDOFIL KAWAL SAMPE JERUJI BESII FAK KSH FAK LEE JINHO BUZZR","1911347558234087572","","","in","","0","0","1","https://x.com/gingertwosh0t/status/1911347558234087572","1744964589266313216","gingertwosh0t"
"1911316400171524442","Sun Apr 13 08:32:49 +0000 2025","0","@husnulksj @ayforj12 Bisa jd....dulu pas pertama ada vote ini aku bbrpa dm moots aku buat ksh tutor bikin banyak akun dan emang kebanyakan gk tau bsa banyak akun","1911336762724737406","","husnulksj","in","","0","1","0","https://x.com/WinaKar16554009/status/1911336762724737406","1505514644546662409","WinaKar16554009"
"1911328232370033039","Sun Apr 13 07:58:56 +0000 2025","0","taknak backup sesiapa tapi nana ni ada borak tak pasal kim soo hyun ?? Takkan tak tahu perangai ksh cm mana","1911328232370033039","","","in","","0","0","0","https://x.com/pnguzt/status/1911328232370033039","1060560044951973893","pnguzt"
"1911274290298929653","Sun Apr 13 04:24:35 +0000 2025","0","buset fanbase fanbase naikin berita sunwoo nana segercep ini ye padahal masih ada berita lebih parah dari ini alias si pedo kim cangcut tapi MANA KAYAK KELELEP naikin trs si ksh sama si youtuber yg jahat ke ksr gak biar mereka aja yg diboycott","1911274290298929653","","","in","","0","0","0","https://x.com/orenjiiblue/status/1911274290298929653","116758292","orenjiiblue"
"1911261881614155867","Sun Apr 13 03:43:54 +0000 2025","1","@anaesthesiasahi bukan masalah dia dating woodz udah legal tp timeline-nya gak sesuai sama pernyataan awal kim saeron yg bilang pacaran sama ksh sampe juni 2021 sementara april 2021 udah pacaran sama woodz btw di 2018 dia jg pacaran sama atlet biking di 2019 sama trainee YG.","1911264053206606161","","anaesthesiasahi","in","","0","2","0","https://x.com/cryptoramen/status/1911264053206606161","2574517993","cryptoramen"
"1911212366920073716","Sun Apr 13 00:18:31 +0000 2025","0","ternyata di ig masih banyak banget ya yang ngebela kim cangcut alias ksh","1911212366920073716","","","in","","0","0","0","https://x.com/yjwikeu/status/1911212366920073716","1650696925191237632","yjwikeu"
"1911039238713262116","Sat Apr 12 17:33:01 +0000 2025","0","@Kriisstie_M mahari ni ngapi Kristie?","1911110317746106586","","Kriisstie_M","in","","0","0","0","https://x.com/254ksh/status/1911110317746106586","1582673026402996224","254ksh"
"1911099359003070863","Sat Apr 12 16:49:28 +0000 2025","0","Warga Korea Be Like : Lah! Gimana sih Kim Soo-hyun?! Loe dah korbanin nyawa Sulli dan Kim Sae-ron secara gak langsung. Bukannya minta maaf malah playing victim! Pakai minum air segala! Ketauan bohong nangisnya! #boycottkimsoohyun #JusticeForKimSaeRon #JusticeforSulli https://t.co/L3A6L5TY1U","1911099359003070863","https://pbs.twimg.com/media/GoWWvS0XoAAVBPt.jpg","","in","","0","0","0","https://x.com/JanuarAnni63084/status/1911099359003070863","1649211953578127360","JanuarAnni63084"
"1911073574678659454","Sat Apr 12 15:15:31 +0000 2025","0","@parkbrosy Kalau akunmu idol Korea kayaknya mirip Jackson dari GOT7! Dia energik suka bercanda dan aktif banget di medsos cocok sama gaya ekspresifmu. Jackson sering share konten seru dan interaksi sama fans mirip cara kamu cerita soal TV atau perasaan. Tenang bukan Kim Soo-hyun ","1911075716013396108","","parkbrosy","in","","0","0","0","https://x.com/grok/status/1911075716013396108","1720665183188922368","grok"
"1911070017317126313","Sat Apr 12 14:52:52 +0000 2025","0","Fyp tiktok ternyata dui itu ksh bukan Kim saeron","1911070017317126313","","","in","","0","0","0","https://x.com/Ollaw77/status/1911070017317126313","1849688926770098176","Ollaw77"
"1911008172783096179","Sat Apr 12 10:47:08 +0000 2025","1","Isu ini mencuat setelah keluarga Kim Sae-ron mengungkapkan bukti yang diduga menunjukkan hubungan antara Kim Soo-hyun dan Kim Sae-ron dimulai sejak tahun 2015 ketika Kim Sae-ron berusia 15 tahun dan Kim Soo-hyun sudah berusia 27 tahun.","1911008176188932551","","girlupui_id","in","","0","1","0","https://x.com/girlupui_id/status/1911008176188932551","1334417626345324545","girlupui_id"
"1911002604689121706","Sat Apr 12 10:25:00 +0000 2025","1","Kasus Kim Soo-hyun dan Kim Sae-ron Terawang Ki Anung: Watak Kim Soo-hyun 'Panasan'?!? . Saksikan selengkapnya di youtube tv terbit https://t.co/wbvIGlzf3y","1911002604689121706","","","in","","0","0","0","https://x.com/TERBITharian/status/1911002604689121706","1498468598876372994","TERBITharian"
"1910947225695625483","Sat Apr 12 06:44:56 +0000 2025","0","Demand journalistic accountability on Kim Soo-hyun and Kim Sae-ron dating controversy - Tandatangani Petisi! https://t.co/77h3jl9Ddt via @ChangeOrg_ID","1910947225695625483","","","in","","0","0","0","https://x.com/vanillaberrycha/status/1910947225695625483","1640640078031781888","vanillaberrycha"
"1910879772324045022","Sat Apr 12 02:16:54 +0000 2025","1"," Pihak-pihak yang bantuin Kim Seon-Ho waktu dia kena scandal karena dia memang tidak bersalah. Tapi Kim Soo-Hyun? Nggak ada satupun temen aktor/artis yg buka suara untuk bantuin dia. Dispatch milih diem daripada bela dia. Yg mati2an bela cuma Gold medalist sama Lee Jin Ho https://t.co/uuifzWwCxx","1910879772324045022","https://pbs.twimg.com/media/GoTPBZLXwAAuIHj.jpg","","in","","0","0","0","https://x.com/yourwilly_/status/1910879772324045022","1103736139389722624","yourwilly_"
"1910829072327770171","Sat Apr 12 00:37:19 +0000 2025","2","@canrubbycha @yeolshvn padahal jurinya udah jelasin loh kenapa kim soohyun masuk nominasi lo gak baca kah???? kalo lo percaya sm omongan jurinya jangan denial kalo KSH emang viral dgn aktingnya di awal episode!!!","1910854708798906672","","canrubbycha","in","","0","0","0","https://x.com/putirwn/status/1910854708798906672","115022261","putirwn"
"1910526199513956379","Sat Apr 12 00:31:23 +0000 2025","1","@Kim_Tans_ @Opposisi6890 loe ngapaen sibuk juga di mari dongok. Cari duit dari cenblue aja bacot. Dobol lo noh di tambal biar gk ngotorin peradaban. Sini gw las aja pakai Flux Core Arc Welding (FCAW). Gw ksh gratis pakai kawat inconel N 06625. Dapat anti karat","1910853216478146602","","Kim_Tans_","in","","0","2","0","https://x.com/tkmchfdgn1101/status/1910853216478146602","1197181420839395329","tkmchfdgn1101"
"1910734394165494134","Fri Apr 11 16:39:13 +0000 2025","0","Eh apa mungkin screentimenya Kim seonho berkurang (amin) dan chw bertambah ? Atau peran sama Suzynya bisa dikurangi sama ksh ngga?","1910734394165494134","","","in","","2","0","0","https://x.com/ika38663098/status/1910734394165494134","1148182912308850688","ika38663098"
"1910637881405956515","Fri Apr 11 13:06:12 +0000 2025","1","@soohyunkim_zizi buat mereka adil tuh kayak si kwon young chan yang NGANCEM reporter untuk ga beritain kebenaran soal ksr. adil tuh kalo ksh jadi donatur tetap buat keluarga ksr. like idol like fans mental miskin!!","1910680783028986068","","soohyunkim_zizi","in","","0","0","0","https://x.com/kimNEKOyaa/status/1910680783028986068","1837793649268285440","kimNEKOyaa"
"1910662597822599636","Fri Apr 11 12:47:27 +0000 2025","0","@Krish_RC_ Korean actor Kim Soo-hyun","1910676066836111533","","Krish_RC_","in","","0","0","0","https://x.com/violetk01365769/status/1910676066836111533","1431268539218882562","violetk01365769"
"1910648207547523423","Fri Apr 11 11:22:47 +0000 2025","0","@jagi_ksh They can try wkwkwkwkw","1910654759746576842","","jagi_ksh","in","","0","0","0","https://x.com/seonstin/status/1910654759746576842","1442161945377796096","seonstin"
"1910634102258102771","Fri Apr 11 11:15:04 +0000 2025","0","@zaxoguda habari ndio hii https://t.co/xUSp0CYxsn","1910652818014249190","","zaxoguda","in","","0","0","0","https://x.com/254ksh/status/1910652818014249190","1582673026402996224","254ksh"
"1910327779511697881","Fri Apr 11 06:47:48 +0000 2025","0","@kimawritelism Br aja sy buka telegram ...dan di invite digrup spt ayahnya Kim...dan sy langsung bilang klo itu penipuan..dan sy ksh akunnya @kimawritelism yg ayahnya kena tipu dan yg mau nanya2 ke Kim ggtu...ehh langsung chat sy di hapus dan sy di kluarin dr grupnya..hahaha..","1910585557039931401","","kimawritelism","in","","1","3","0","https://x.com/BunieTinie/status/1910585557039931401","1504332147293048834","BunieTinie"
"1910530129274556435","Fri Apr 11 05:25:42 +0000 2025","1","@Ngoma_Charts gatekeepers weed pomber walimaliza nyota ya vijanaa","1910564897366192385","","Ngoma_Charts","in","","0","0","0","https://x.com/254ksh/status/1910564897366192385","1582673026402996224","254ksh"
"1910560099430695375","Fri Apr 11 05:06:38 +0000 2025","11","Seonho__kim happy 10M #Happy10MKimSeonho https://t.co/h6rxds0IOF","1910560099430695375","https://pbs.twimg.com/media/GoOsSQ_aUAAhukx.jpg","","in","","0","0","2","https://x.com/KSHAnne86/status/1910560099430695375","1487347708205539328","KSHAnne86"
"1910559477616595058","Fri Apr 11 05:05:41 +0000 2025","0","@LuluHassan sisemi kitu.","1910559860493602913","","LuluHassan","in","","0","0","0","https://x.com/254ksh/status/1910559860493602913","1582673026402996224","254ksh"
"1910550122976735741","Fri Apr 11 04:27:00 +0000 2025","0","Petisi yang mengusulkan pembentukan UU Pencegahan Kim Soo-hyun kini resmi memenuhi syarat untuk diajukan ke Majelis Nasional Korea Selatan. https://t.co/te6DDTtbdI #suaramerdeka #suaramerdekacom #suaramerdekanetwork #kimsaeron #kimsoohyun #parlemenkorsel #korea #petisi https://t.co/QVvlh1pTds","1910550122976735741","https://pbs.twimg.com/media/GoOitqubQAAyeDa.jpg","","in","","0","0","0","https://x.com/suaramerdeka/status/1910550122976735741","219527452","suaramerdeka"
"1910539671098318984","Fri Apr 11 03:45:28 +0000 2025","1","Fanbase Kim Soohyun Indonesia kembali kirim karangan bunga dukungan dan pesan : terima kasih telah berani gelar presscon ** 1 pertanyaan gw emg dia mau baca? Wkwk Dan satu logika yg gw tau saat ini KSH BUTUH DUIT BUKAN KARANGAN BUNGA. Mana bahas presscon auto shibal saeki https://t.co/Oep0aKR1wR","1910539671098318984","https://pbs.twimg.com/media/GoOY9T7bYAAdFnT.jpg","","in","","0","0","0","https://x.com/Sillyiliy/status/1910539671098318984","2321935363","Sillyiliy"
"1910534872592245155","Fri Apr 11 03:26:44 +0000 2025","0","Ksh (kim seonho)","1910534957262659689","","gweenchae","in","","0","0","0","https://x.com/gweenchae/status/1910534957262659689","1255256581597540353","gweenchae"
"1910324649482953032","Fri Apr 11 00:59:58 +0000 2025","0","@mswsTracker indo : daddies fajri bakri? chn : liang/wang liu/ou he/ren kor : lyd/yys ksh/sbc kgj/ksr? mas : goh/nur aaron/soh man/tee den : boe/mogensen mads/mads kim/anders? jpn : kamura/sonoda hoki/kobayashi ? tpe : chen hung ling/wang chi lin lee jhe huei/lee yang ?","1910498024171995217","","niconathaniels","in","","0","1","0","https://x.com/niconathaniels/status/1910498024171995217","85284164","niconathaniels"
"1910338511104049509","Thu Apr 10 14:26:08 +0000 2025","0","Harta Tahta KSH KIM SO-HYUN KIM SO-HYUN KIM SO-HYUN KIM SO-HYUN https://t.co/oysJn4lBXD","1910338511104049509","https://pbs.twimg.com/media/GoLiv8Sa0AAct8H.jpg","","in","","0","0","0","https://x.com/MaVia27/status/1910338511104049509","870910338887065600","MaVia27"
"1910316621467463776","Thu Apr 10 13:29:21 +0000 2025","0","@JaneFKyalo ambia boss amechoma hii hatuwezi mtetea kama mafans pls","1910324223303614632","","JaneFKyalo","in","","0","0","0","https://x.com/254ksh/status/1910324223303614632","1582673026402996224","254ksh"
"1910281206622794079","Thu Apr 10 11:47:41 +0000 2025","0","@leonynuna Ak smpe speechless ga bisa berkata Mereka bilang selagi kim saeron juga mau kan berarti KSH ga sepenuhnya salah :) kata mereka toh anak SD skrng bnyk yg sdh pacaran","1910298639328588270","","leonynuna","in","","0","1","0","https://x.com/sheyjunie/status/1910298639328588270","1417733604457598976","sheyjunie"
"1910281206622794079","Thu Apr 10 10:38:25 +0000 2025","0","Ak heran di kantorku orang pada bela Kim Soohyun Mereka bilang KSH ga salah karena saeron juga mau ","1910281206622794079","","","in","","0","2","0","https://x.com/sheyjunie/status/1910281206622794079","1417733604457598976","sheyjunie"
"1910249521067774416","Thu Apr 10 08:32:31 +0000 2025","0","2 tuntutan petisi UU pencegahan Kim Soo-hyun: Hukum tak lindungi anak 16 tahun ke atas https://t.co/oyhAhgXk1F","1910249521067774416","","","in","","0","0","0","https://x.com/KasanBaret/status/1910249521067774416","892015585231380480","KasanBaret"
"1910242895241916711","Thu Apr 10 08:06:11 +0000 2025","0","#Nwplaying Kim Sung Kyu - my Day ","1910242895241916711","","","tl","","0","0","0","https://x.com/sessi__ksh/status/1910242895241916711","3550448534","sessi__ksh"
"1910233766477566431","Thu Apr 10 07:29:55 +0000 2025","0","Petisi UU Pencegahan Kim Soo-hyun Memenuhi Syarat Diajukan ke Majelis Nasional Berhasil Kumpulkan Lebih dari 53 Ribu Tanda Tangan Dukungan https://t.co/zwn3odnOKn Mega PPDS Presiden","1910233766477566431","","","in","","0","0","0","https://x.com/yudhabjnugroho/status/1910233766477566431","127182239","yudhabjnugroho"
"1910226685527818242","Thu Apr 10 07:03:34 +0000 2025","181","Kim cangcut alias ksh kemarin pas press conference nangis bengap jg tapi keliatan fake bgt ni orang kek nya tulus bgt huhuu puk puk hee jin","1910227139343024149","","licesyasr","in","","0","1","0","https://x.com/licesyasr/status/1910227139343024149","1408346356696043522","licesyasr"
"1910175783005585620","Thu Apr 10 03:39:30 +0000 2025","1","Meskipun Kim Soo Hyun jadi aktor termahal tapi coba tanya ibu-ibu di sini. Tau KSH gak?? Pasti banyak yg gatau. Tapi kalo ditanya Lee Min Ho pasti tauuuu ","1910175783005585620","","","in","","0","0","0","https://x.com/noverita_must/status/1910175783005585620","1534798613343182848","noverita_must"
"1910173329488859240","Thu Apr 10 03:29:45 +0000 2025","0","Busernya KSH bnyak bat anjir. Duit emg segalanya udh brasa liat drama korea. Semua bukti chat dibilang dri pihak ketiga? aowkwok lawak. Trus selama ini klo KSR janjian ketemu KSH lewat kakao yg dateng kim jong un gtu? Hey buser netijen juga nnton kdrama kali. #cancelkimsoohyun","1910173329488859240","","","in","","0","0","0","https://x.com/chii_misak42006/status/1910173329488859240","1872971245702307840","chii_misak42006"
"1910170326853722461","Thu Apr 10 03:17:49 +0000 2025","1","SAH! 2 Tuntutan UU Pencegahan Kim Soo-hyun Belajar dari Kasus Dugaan Tindakan Grooming sang Aktor pada Mendiang Kim Sae-ron https://t.co/KbvMohopee #KimSaeron #KimSooHyun #GoldMedalist #GaroSero #KimJiWon","1910170326853722461","","","in","","0","0","0","https://x.com/ArgumenID_/status/1910170326853722461","1219126943624261633","ArgumenID_"
"1910170228207792310","Thu Apr 10 03:17:26 +0000 2025","2","SAH! Petisi UU Pencegahan Kim Soo-hyun Memenuhi Syarat Diajukan ke Majelis Nasional Berhasil Kumpulkan Lebih dari 53 Ribu Tanda Tangan Dukungan https://t.co/bSUZV2XPcv #KimSaeron #KimSooHyun #GoldMedalist #GaroSero #KimJiWon","1910170228207792310","","","in","","0","0","0","https://x.com/ArgumenID_/status/1910170228207792310","1219126943624261633","ArgumenID_"
"1910162268341338595","Thu Apr 10 02:45:48 +0000 2025","0","Lee Min-ho Geser Kim Soo-hyun Aktor Korea Terpopuler Selama 12 Tahun https://t.co/FIQVY1uzGC","1910162268341338595","","","in","","0","0","0","https://x.com/Beritasatu/status/1910162268341338595","154102750","Beritasatu"
"1909825927229718660","Thu Apr 10 01:47:23 +0000 2025","0","@kompascom Gak nyambung dah lah emang selama ini hakim krj??di ksh duit ber Miliar2 jg sudah tutup mulut/tutup mata","1910147569029919088","","kompascom","in","","0","0","0","https://x.com/SooWonKimKim/status/1910147569029919088","1751769699795542016","SooWonKimKim"
"1910041578044887463","Wed Apr 09 18:51:29 +0000 2025","6","@EricNjiiru Ankara messi hatuwajui pundits mara romanian arabic Indonesian mambo ni mengi masaa ni machache.","1910042900961915043","","EricNjiiru","in","","0","1","0","https://x.com/254ksh/status/1910042900961915043","1582673026402996224","254ksh"
"1910011985439137797","Wed Apr 09 16:50:53 +0000 2025","5","@KeKirwa Barngetuny Hosea Kiplagat kulei Bishop yego sally kosgei kabarak caertel umewaacha wapi pls?","1910012552106361139","","KeKirwa","in","","1","1","0","https://x.com/254ksh/status/1910012552106361139","1582673026402996224","254ksh"
"1909992048607797397","Wed Apr 09 15:29:24 +0000 2025","0","pria bermarga kim ini memang green flag semua kah (kecuali si ksh beruk)","1909992048607797397","","","in","","0","0","0","https://x.com/urairasa/status/1909992048607797397","1334749881110413312","urairasa"
"1909956212734427536","Wed Apr 09 13:07:01 +0000 2025","0","Gachagua allocated Ksh. 650M. Huyo ndio anatumbua whom we should vote next. Wajinga waliisha Kenya. 650 mics is alot money. This time round we will stone Ruto to death or burn him alive. #RutoMustGo Githurai 45 Irungu Nyakera Devki Aoko Moses Kuria Arsenal","1909956212734427536","","","in","","0","0","0","https://x.com/KimWaKaranja/status/1909956212734427536","1803045492219113472","KimWaKaranja"
"1909233518837956667","Wed Apr 09 12:03:06 +0000 2025","0","@infodrakor_id Disini tuh pada baca ga sih artikelnya UNDANG2 PENCEGAHAN KIM SOO HYUN ITU DOANG YG LU BACA DEPANNTA isinya lu pada baca gasih ISINYA GA ADA KATA2 KSH ADA JG BATASA PERLINDUNGAN TERHADAP ANAK2DIBAWAH UMUR MENJADI 19!!!","1909940129562755500","","infodrakor_id","in","","0","0","0","https://x.com/riamarlinaa/status/1909940129562755500","366671973","riamarlinaa"
"1909919619189453021","Wed Apr 09 10:41:36 +0000 2025","0","Petisai UU Pencegahan Kim Soo-hyun mendapat lebih dari 50.000 tanda tangan #KimSooHyun #KimSaeRon #KimSooHyunEffect https://t.co/OWFLChtMU6","1909919619189453021","","","in","","0","0","0","https://x.com/4rrrrrraaaaaaaa/status/1909919619189453021","1708061728305799168","4rrrrrraaaaaaaa"
"1909889646227566911","Wed Apr 09 09:58:35 +0000 2025","0","@WelBeast wasituuzie uoga hawa washenzi tungepigwa wangesema vile hakuna haja ya 2nd leg washens sana.","1909908795465015458","","WelBeast","in","","0","0","0","https://x.com/254ksh/status/1909908795465015458","1582673026402996224","254ksh"
"1909906093595349002","Wed Apr 09 09:51:53 +0000 2025","2","@pirst_lopemu Akar masalah kasus Kim Soo Hyun (KSH) dan Kim Sae-ron (KSR) berasal dari tuduhan Garosero bahwa KSH pacaran dengan KSR saat KSR 15 tahun yang dibantah KSH dan agensinya Gold Medalist. Mereka bilang hubungan terjadi 2019-2020 saat KSR sudah dewasa. Setelah KSR meninggal Feb","1909907106838335598","","hi_beezle","in","","0","1","0","https://x.com/grok/status/1909907106838335598","1720665183188922368","grok"
"1909904775900008630","Wed Apr 09 09:46:55 +0000 2025","70","@ntvkenya wanangoja @OkiyaOmtatah aende court ikue annulled wastart over again next year hii town hatujakuja juzi mambo ya uwanjo cc @Makiadi_","1909905858424610995","","ntvkenya","in","","0","4","9","https://x.com/254ksh/status/1909905858424610995","1582673026402996224","254ksh"
"1909902944868172196","Wed Apr 09 09:44:34 +0000 2025","0","@LotanSalapei ion ni kama fifa club world cup itawahemesha sana from June to July sijui kama next seasson mtamek?","1909905264343462255","","LotanSalapei","in","","0","0","0","https://x.com/254ksh/status/1909905264343462255","1582673026402996224","254ksh"
"1909885022229626992","Wed Apr 09 08:29:21 +0000 2025","1","@MihrThakar unkua wapi? hukuliona? dah bonge la jengo kaanguka! baze ya jaba na unga leo yatanoga mno.","1909886337034969309","","MihrThakar","in","","0","0","0","https://x.com/254ksh/status/1909886337034969309","1582673026402996224","254ksh"
